,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
121,Lo Barnechea,-33.3086111,-70.357222,Río San Francisco a/j estero Yerba Loca  (DGA),5.6,EMA
122,San José de Maipo,-33.636388,-70.356944,San José de Maipo Retén  (DGA),5.5,EMA
123,Lo Barnechea,-33.344444,-70.363889,Estero Yerba Loca a/j San Fco. (DGA),5.1,EMA
124,Santiago,-33.44861,-70.64389,Terraza Central (DGA),4.9,EMA
125,San José de Maipo,-33.615277,-70.350555,Guayacan (DMC),4.6,EMA
126,,-33.073,-70.768,Huechún Andina (DGA),4.3,EMA
127,San José de Maipo,-33.77,-70.274,Río Maipo en el Ingenio (DGA),4.1,EMA
128,San José de Maipo,-33.809722,-70.210277,Rio Volcan  en Queltehues  (DGA),4.0,EMA
129,San José de Maipo,-33.7820843,-70.237239,San Gabriel (DGA),4.0,EMA
130,,-33.392,-71.121,Estadio Cuyuncavi (DGA),3.7,EMA
131,Santiago,-33.445,-70.67778,Q. Normal (DMC),3.7,EMA
132,San José de Maipo,-33.817,-70.224,Riío Maipo en Queltehue (DGA),3.0,EMA
133,Colina,-33.113888,-70.685833,Peldehue Ad (DMC),3.0,EMA
134,Pirque,-33.673888,-70.586666,Pirque (DGA),2.9,EMA
135,,-33.169,-70.891,Pozo Cancha Polpaico (DGA),2.8,EMA
136,La Granja,-33.572777,-70.619721,La Platina (INIA),2.6,EMA
137,Curacaví,-33.429661,-71.029152,La Aurora,1.8,EMA
138,,-32.948,-70.753,Rincón de los Valles (DGA),1.7,EMA
139,Til Til,-33.02,-70.9080556,Rungue Embalse  (DGA),1.3,EMA
140,Curacavi,-33.411111,-71.167777,Curacavi (DMC),1.3,EMA
141,Quilpué,-33.1686089,-71.1557171,Colliguay,1.3,EMA
142,Quillota,-32.892388889,-71.206722,Quillota (AG 32),1.2,EMA
143,,-32.853,-71.121,Estero Rabuco (DGA),1.0,EMA
144,,-33.086,-70.802,Huechún Embalse (DGA),0.9,EMA
145,,-33.202,-70.588,Río Colina en Peldehue (DGA),0.9,EMA
146,Valparaiso,-33.041,-71.605,Valparaiso (DGA),0.9,EMA
147,Calera de Tango,-33.624999,-70.799444,Calera de Tango FDF,0.8,EMA
148,Lampa,-33.286388,-70.83611,El Oasis INIA,0.8,EMA
149,Paine,-33.861944,-70.639166,Huelquén FDF,0.8,EMA
150,San Bernardo,-33.662777,-70.765833,Sn Bernardo Lo Herrera FDF,0.8,EMA
151,Melipilla,-33.586666,-70.99611,Mallarauco FDF,0.8,EMA
152,Lay Lay,-32.903333,-70.950555,Llay Llay (AG 30),0.8,EMA
153,Quillota,-32.896,-71.206,Quillota (DGA),0.8,EMA
154,,-33.082,-71.617,Cerro Colorado Arm. de Chile (DGA),0.7,EMA
155,Quintero,-32.7841666666666,-71.522777777,Quintero (DMC),0.7,EMA
156,María Pinto,-33.508555,-71.084029,El Parrón,0.6,EMA
157,La Cruz,-32.822,-71.2304,La Cruz (AG 284),0.6,EMA
158,Til-Til,-33.005556,-70.993611,Caleu  (DGA),0.5,EMA
159,,-33.51,-70.714,Pozo Cerrillos (DGA),0.5,EMA
160,Pudahuel,-33.37833,-70.79639,Aer. Pudahuel (DMC),0.5,EMA
161,Lampa,-33.34368,-70.8185,Chorrillos,0.5,EMA
162,Padre Hurtado,-33.562443,-70.875305,El Villorio,0.5,EMA
163,Viña del Mar,-33.0492,-71.5017,Jardín Botánico (DMC),0.5,EMA
164,,-32.958,-71.345,Los Aromos (DGA),0.5,EMA
165,Viña del Mar,-33.0367,-71.5342,V. del M. - Rodelillo (DMC),0.5,EMA
166,Pudahuel,-33.442221,-70.746666,San Pablo (DMC),0.4,EMA
167,,-33.145,-71.556,Lago Peñuela (DGA),0.4,EMA
168,,-33.098,-71.215,Lliu Lliu Embalse (DGA),0.4,EMA
169,,-32.866,-70.848,Las Chilcas (DGA),0.3,EMA
170,Buin,-33.707222,-70.707222,Buin FDF,0.2,EMA
171,Buin,-33.711666,-70.711944,Los Tilos (INIA),0.2,EMA
172,Pirque,-33.673888889,-70.586944444,Pirque,0.2,EMA
173,Talagante,-33.6958333,-70.9236111,El Vergel  (DGA),0.1,EMA
174,,-33.555,-70.823,Fundo Marruecos (DGA),0.1,EMA
175,Curacaví,-33.438888,-71.025277,Panguiles (DGA),0.1,EMA
176,Talagante,-33.670277,-70.849444,Talagante (DMC),0.1,EMA
177,Maipú,-33.497221,-70.845555,Rinconada INIA,0.1,EMA
178,Buin,-33.7986592,-70.8413394,Valdivia de Paine,0.1,EMA
179,Llay Llay,-32.8813888,-70.9130555,Las Peñas - Llay Llay (DMC),0.1,EMA
180,,-33.051,-71.115,Quebrada Alvarado (DGA),0.1,EMA
181,,-33.497,-70.516,Antupirén (DGA),0.0,EMA
182,,-34.078,-71.195,Barrera Loncha (DGA),0.0,EMA
183,,-33.76,-71.158,Carmen de las Rosas (DGA),0.0,EMA
184,Melipilla,-33.661388,-71.336944,Estero Puangue  (DGA),0.0,EMA
185,,-32.948,-70.807,Fundo Las Bateas (DGA),0.0,EMA
186,,-33.481,-71.281,Ibacache Alto (DGA),0.0,EMA
187,Paine,-33.8858333,-70.8775,Laguna de Aculeo  (DGA),0.0,EMA
188,Melipilla,-33.8908333,-71.233611,Los Guindos  (DGA),0.0,EMA
189,Peñaflor,-33.5716667,-71.1016667,Mallarauco  (DGA),0.0,EMA
190,,-33.784,-71.108,Pozo Horcón de Piedra (DGA),0.0,EMA
191,,-33.84,-71.367,Pozo Melipilla Ulmén (DGA),0.0,EMA
192,,-33.92,-71.515,Pozo Escuela El Prado,0.0,EMA
193,,-34.048,-71.381,Pozo San Vicente (DGA),0.0,EMA
194,,-33.763,-71.518,Rinconada San Juan (DGA),0.0,EMA
195,Melipilla,-33.767499,-71.530554,Cabimbao (DGA),0.0,EMA
196,,-34.035,-71.094,Villa Alhue (DGA),0.0,EMA
197,El Monte,-33.706388,-71.008055,El Paico (DMC),0.0,EMA
198,Melipilla,-33.725556,-71.209722,Chocalán,0.0,EMA
199,San Antonio,-33.736215,-71.421579,Cuncumén INIA,0.0,EMA
200,Alhue,-34.029166,-70.994999,El Asiento INIA,0.0,EMA
201,Isla de Maipo,-33.763888,-70.886666,Isla de Maipo FDF,0.0,EMA
202,Isla de Maipo,-33.725554,-71.042499,Sn Antonio Naltahua INIA,0.0,EMA
203,,-33.703027,-71.37186,San Diego,0.0,EMA
204,San Pedro,-33.8913888,-71.3941667,San Pedro,0.0,EMA
205,San Pedro,-33.898055,-71.452777,San Pedro Melipilla  INIA,0.0,EMA
206,Talagante,-33.673332,-70.92111,Talagante FDF,0.0,EMA
207,,-33.439,-71.624,Algarrobo (DGA),0.0,EMA
208,,-33.76,-71.158,Carmen de las Rosas (DGA),0.0,EMA
209,,-33.323,-71.411,Casablanca (DGA),0.0,EMA
210,,-33.634,-71.51,Cerrillos de Leyda (DGA),0.0,EMA
211,,-33.447,-71.455,Lagunillas (DGA),0.0,EMA
212,Nogales,-32.736389,-71.19917,Nogales (AG 34),0.0,EMA
213,Puchuncaví,-32.754967,-71343432.0,Puchuncaví (AG 388),0.0,EMA
214,Puchuncaví,-32.7310833,-71.4241389,Puchuncaví (AG 398),0.0,EMA
215,San Antonio,33.575,-71.625,Punta Panul - San Antonio (DGA),0.0,EMA
216,Santo Domingo,-33.655,-71.6142,Aer. Santo Domingo (DMC),0.0,EMA
